,Release Date,Season,Episode,Episode Title,Name,Sentence,House,Sentences_Clean,Num_Words,Tokenized_Sentence,Tokenized_No_Stop,Stemmed_Sentence,Stemmed_Sentence_Non_Token,Sentiment,Sentiment_Compound_Score,Lannister_Word_Ranking,Lannister_Word_Score,Stark_Word_Score,Targaryen_Word_Score,Mormont_Word_Score
109,4/17/2011,Season 1,Episode 1,Winter is Coming,bran stark,But he's coming right now! Down our road!,House Stark, but he is coming right now down our road,9,"['but', 'he', 'is', 'coming', 'right', 'now', 'down', 'our', 'road']","['coming', 'right', 'road']","['coming', 'right', 'road']", coming right road,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0005404362092260182,0.0008331845503779086,0.0,0.0008454872120059184
110,4/17/2011,Season 1,Episode 1,Winter is Coming,catelyn stark,I want you to promise me,House Stark, i want you to promise me,6,"['i', 'want', 'you', 'to', 'promise', 'me']","['want', 'promise']","['want', 'promise']", want promise,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3818}",0.3818,,0.0010422698320787492,0.002678093197643278,0.003005464480874317,0.0019023462270133164
111,4/17/2011,Season 1,Episode 1,Winter is Coming,bran stark,I promise.,House Stark, i promise,2,"['i', 'promise']",['promise'],['promise'], promise,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3182}",0.3182,,0.0,0.0,0.0,0.0
112,4/17/2011,Season 1,Episode 1,Winter is Coming,catelyn stark,D'you know what?,House Stark, dyou know what,3,"['dyou', 'know', 'what']","['dyou', 'know']","['dyou', 'know']", dyou know,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0011580775911986102,0.002767362970898054,0.002459016393442623,0.0009511731135066582
113,4/17/2011,Season 1,Episode 1,Winter is Coming,bran stark,What?,House Stark, what,1,['what'],[],[],,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
114,4/17/2011,Season 1,Episode 1,Winter is Coming,catelyn stark,You always look at your feet before you lie. Run and find your father. Tell him the king is close.,House Stark, you always look at your feet before you lie run and find your father tell him the king is close,20,"['you', 'always', 'look', 'at', 'your', 'feet', 'before', 'you', 'lie', 'run', 'and', 'find', 'your', 'father', 'tell', 'him', 'the', 'king', 'is', 'close']","['always', 'look', 'feet', 'lie', 'run', 'find', 'father', 'tell', 'king', 'close']","['always', 'look', 'foot', 'lie', 'run', 'find', 'father', 'tell', 'king', 'close']", always look foot lie run find father tell king close,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.001134916039374638,0.0015890019639350117,0.0004918032786885246,0.0008243500317057703
115,4/17/2011,Season 1,Episode 1,Winter is Coming,catelyn stark,"Where's Arya? Sansa, where's your sister?",House Stark, where is arya sansa where is your sister,8,"['where', 'is', 'arya', 'sansa', 'where', 'is', 'your', 'sister']","['arya', 'sansa', 'sister']","['arya', 'sansa', 'sister']", arya sansa sister,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0005018336228527311,0.00095221091471761,0.0,0.0
117,4/17/2011,Season 1,Episode 1,Winter is Coming,arya stark,Move!,House Stark, move,1,['move'],['move'],['move'], move,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
121,4/17/2011,Season 1,Episode 1,Winter is Coming,catelyn stark,Your Grace.,House Stark, your grace,2,"['your', 'grace']",['grace'],['grace'], grace,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,,0.0010422698320787492,0.0021424745581146223,0.0,0.0019023462270133164
124,4/17/2011,Season 1,Episode 1,Winter is Coming,arya stark,Where's the Imp?,House Stark, where is the imp,4,"['where', 'is', 'the', 'imp']",['imp'],['imp'], imp,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
125,4/17/2011,Season 1,Episode 1,Winter is Coming,sansa stark,Will you shut up?,House Stark, will you shut up,4,"['will', 'you', 'shut', 'up']",['shut'],['shut'], shut,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
127,4/17/2011,Season 1,Episode 1,Winter is Coming,arya stark,Arya.,House Stark, arya,1,['arya'],['arya'],['arya'], arya,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0017853954650955187,0.0,0.0
129,4/17/2011,Season 1,Episode 1,Winter is Coming,arya stark,That's Jaime Lannister. The queen's twin brother.,House Stark, that is jaime lannister the queens twin brother,8,"['that', 'is', 'jaime', 'lannister', 'the', 'queens', 'twin', 'brother']","['jaime', 'lannister', 'queens', 'twin', 'brother']","['jaime', 'lannister', 'queen', 'twin', 'brother']", jaime lannister queen twin brother,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.001250723798494499,0.00096411355115158,0.0009836065573770492,0.0007609384908053266
130,4/17/2011,Season 1,Episode 1,Winter is Coming,sansa stark,Would you please shut up.,House Stark, would you please shut up,5,"['would', 'you', 'please', 'shut', 'up']","['would', 'please', 'shut']","['would', 'please', 'shut']", would please shut,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.3182}",0.3182,,0.0016599112140513416,0.003094685472832232,0.0018214936247723133,0.0004227436060029592
132,4/17/2011,Season 1,Episode 1,Winter is Coming,catelyn stark,My queen.,House Stark, my queen,2,"['my', 'queen']",['queen'],['queen'], queen,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0010712372790573112,0.001639344262295082,0.0025364616360177552
134,4/17/2011,Season 1,Episode 1,Winter is Coming,cersei lannister,"We've been riding for a month, my love. Surely the dead can wait.",House Lannister, we have been riding for a month my love surely the dead can wait,14,"['we', 'have', 'been', 'riding', 'for', 'a', 'month', 'my', 'love', 'surely', 'the', 'dead', 'can', 'wait']","['riding', 'month', 'love', 'surely', 'dead', 'wait']","['riding', 'month', 'love', 'surely', 'dead', 'wait']", riding month love surely dead wait,"{'neg': 0.299, 'neu': 0.208, 'pos': 0.493, 'compound': 0.4215}",0.4215,,0.00017371163867979154,0.00023805272867940248,0.0,0.0003170577045022194
136,4/17/2011,Season 1,Episode 1,Winter is Coming,cersei lannister,Where is our brother? Go find the little beast.,House Lannister, where is our brother go find the little beast,9,"['where', 'is', 'our', 'brother', 'go', 'find', 'the', 'little', 'beast']","['brother', 'go', 'find', 'little', 'beast']","['brother', 'go', 'find', 'little', 'beast']", brother go find little beast,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0014360162130862767,0.0014640242813783251,0.0009836065573770492,0.0012682308180088776
145,4/17/2011,Season 1,Episode 1,Winter is Coming,tyrion lannister,Mmh. It is true what they say about the Northern girls.,House Lannister, mmh it is true what they say about the northern girls,11,"['mmh', 'it', 'is', 'true', 'what', 'they', 'say', 'about', 'the', 'northern', 'girls']","['mmh', 'true', 'say', 'northern', 'girls']","['mmh', 'true', 'say', 'northern', 'girl']", mmh true say northern girl,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",0.4215,,0.0005558772437753329,0.0008212819139439386,0.0006557377049180328,0.000507292327203551
147,4/17/2011,Season 1,Episode 1,Winter is Coming,tyrion lannister,I did hear something about that.,House Lannister, i did hear something about that,6,"['i', 'did', 'hear', 'something', 'about', 'that']","['hear', 'something']","['hear', 'something']", hear something,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0011001737116386797,0.0,0.0,0.0
149,4/17/2011,Season 1,Episode 1,Winter is Coming,tyrion lannister,And the other brother?,House Lannister, and the other brother,4,"['and', 'the', 'other', 'brother']",['brother'],['brother'], brother,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.00335842501447597,0.002678093197643278,0.003278688524590164,0.0012682308180088776
151,4/17/2011,Season 1,Episode 1,Winter is Coming,tyrion lannister,There's the pretty one. And there's the clever one.,House Lannister, there is the pretty one and there is the clever one,11,"['there', 'is', 'the', 'pretty', 'one', 'and', 'there', 'is', 'the', 'clever', 'one']","['pretty', 'one', 'clever', 'one']","['pretty', 'one', 'clever', 'one']", pretty one clever one,"{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.7351}",0.7351,,0.0013896931094383323,0.0018746652383502945,0.001639344262295082,0.0009511731135066582
153,4/17/2011,Season 1,Episode 1,Winter is Coming,tyrion lannister,I hear he hates that nickname.,House Lannister, i hear he hates that nickname,6,"['i', 'hear', 'he', 'hates', 'that', 'nickname']","['hear', 'hates', 'nickname']","['hear', 'hate', 'nickname']", hear hate nickname,"{'neg': 0.649, 'neu': 0.351, 'pos': 0.0, 'compound': -0.5719}",-0.5719,,0.0004632310364794441,0.0003570790930191037,0.0,0.0
155,4/17/2011,Season 1,Episode 1,Winter is Coming,tyrion lannister,Clever girl.,House Lannister, clever girl,2,"['clever', 'girl']","['clever', 'girl']","['clever', 'girl']", clever girl,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}",0.4588,,0.0005211349160393746,0.0005356186395286556,0.0,0.0
157,4/17/2011,Season 1,Episode 1,Winter is Coming,tyrion lannister,Have you?,House Lannister, have you,2,"['have', 'you']",[],[],,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
158,4/17/2011,Season 1,Episode 1,Winter is Coming,tyrion lannister,The gods gave me one blessing.,House Lannister, the gods gave me one blessing,6,"['the', 'gods', 'gave', 'me', 'one', 'blessing']","['gods', 'gave', 'one', 'blessing']","['god', 'gave', 'one', 'blessing']", god gave one blessing,"{'neg': 0.0, 'neu': 0.274, 'pos': 0.726, 'compound': 0.6486}",0.6486,,0.0006948465547191662,0.0009373326191751473,0.000819672131147541,0.0004755865567533291
159,4/17/2011,Season 1,Episode 1,Winter is Coming,jaime lannister,Don't get up.,House Lannister, do not get up,4,"['do', 'not', 'get', 'up']",['get'],['get'], get,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0013896931094383323,0.0017853954650955187,0.0,0.0012682308180088776
161,4/17/2011,Season 1,Episode 1,Winter is Coming,tyrion lannister,"Should I explain to you the meaning of a closed door in a whorehouse, brother?",House Lannister, should i explain to you the meaning of a closed door in a whorehouse brother,15,"['should', 'i', 'explain', 'to', 'you', 'the', 'meaning', 'of', 'a', 'closed', 'door', 'in', 'a', 'whorehouse', 'brother']","['explain', 'meaning', 'closed', 'door', 'whorehouse', 'brother']","['explain', 'meaning', 'closed', 'door', 'whorehouse', 'brother']", explain meaning closed door whorehouse brother,"{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.2732}",-0.2732,,0.0005597375024126616,0.00044634886627387967,0.000546448087431694,0.0002113718030014796
162,4/17/2011,Season 1,Episode 1,Winter is Coming,jaime lannister,"You've much to teach me, no doubt. But our sister craves your attention.",House Lannister, you have much to teach me no doubt but our sister craves your attention,14,"['you', 'have', 'much', 'to', 'teach', 'me', 'no', 'doubt', 'but', 'our', 'sister', 'craves', 'your', 'attention']","['much', 'teach', 'doubt', 'sister', 'craves', 'attention']","['much', 'teach', 'doubt', 'sister', 'craves', 'attention']", much teach doubt sister craves attention,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.3612}",-0.3612,,0.0004825323296660876,0.00014878295542462657,0.000273224043715847,0.0
163,4/17/2011,Season 1,Episode 1,Winter is Coming,tyrion lannister,"She has odd cravings, our sister.",House Lannister, she has odd cravings our sister,6,"['she', 'has', 'odd', 'cravings', 'our', 'sister']","['odd', 'cravings', 'sister']","['odd', 'craving', 'sister']", odd craving sister,"{'neg': 0.535, 'neu': 0.465, 'pos': 0.0, 'compound': -0.3182}",-0.3182,,0.0005018336228527311,0.0,0.0,0.0
164,4/17/2011,Season 1,Episode 1,Winter is Coming,jaime lannister,"A family trait. Now, the Starks are feasting us at sundown. Don't leave me alone with these people.",House Lannister, a family trait now the starks are feasting us at sundown do not leave me alone with these people,19,"['a', 'family', 'trait', 'now', 'the', 'starks', 'are', 'feasting', 'us', 'at', 'sundown', 'do', 'not', 'leave', 'me', 'alone', 'with', 'these', 'people']","['family', 'trait', 'starks', 'feasting', 'us', 'sundown', 'leave', 'alone', 'people']","['family', 'trait', 'starks', 'feasting', 'u', 'sundown', 'leave', 'alone', 'people']", family trait starks feasting u sundown leave alone people,"{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.296}",-0.296,,0.00012867528791095668,0.00033724136562915353,0.00036429872495446266,0.0002113718030014796
165,4/17/2011,Season 1,Episode 1,Winter is Coming,tyrion lannister,"I'm sorry, I've begun the feast a bit early. And this is the first of many courses.",House Lannister, i am sorry i have begun the feast a bit early and this is the first of many courses,19,"['i', 'am', 'sorry', 'i', 'have', 'begun', 'the', 'feast', 'a', 'bit', 'early', 'and', 'this', 'is', 'the', 'first', 'of', 'many', 'courses']","['sorry', 'begun', 'feast', 'bit', 'early', 'first', 'many', 'courses']","['sorry', 'begun', 'feast', 'bit', 'early', 'first', 'many', 'course']", sorry begun feast bit early first many course,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.0772}",-0.0772,,0.0004487550665894615,0.0,0.00020491803278688525,0.0001585288522511097
166,4/17/2011,Season 1,Episode 1,Winter is Coming,jaime lannister,"I thought you might say that. But since we're short on time, Come on, girls. See you at sundown.",House Lannister, i thought you might say that but since we are short on time come on girls see you at sundown,20,"['i', 'thought', 'you', 'might', 'say', 'that', 'but', 'since', 'we', 'are', 'short', 'on', 'time', 'come', 'on', 'girls', 'see', 'you', 'at', 'sundown']","['thought', 'might', 'say', 'since', 'short', 'time', 'come', 'girls', 'see', 'sundown']","['thought', 'might', 'say', 'since', 'short', 'time', 'come', 'girl', 'see', 'sundown']", thought might say since short time come girl see sundown,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.000995946728430805,0.001249776825566863,0.0010382513661202184,0.0006975269499048827
167,4/17/2011,Season 1,Episode 1,Winter is Coming,tyrion lannister,Close the door!,House Lannister, close the door,3,"['close', 'the', 'door']","['close', 'door']","['close', 'door']", close door,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
176,4/17/2011,Season 1,Episode 1,Winter is Coming,daenerys targaryen,We've been his guests for over a year and he's never asked us for anything.,House Targaryen, we have been his guests for over a year and he is never asked us for anything,17,"['we', 'have', 'been', 'his', 'guests', 'for', 'over', 'a', 'year', 'and', 'he', 'is', 'never', 'asked', 'us', 'for', 'anything']","['guests', 'year', 'never', 'asked', 'us', 'anything']","['guest', 'year', 'never', 'asked', 'u', 'anything']", guest year never asked u anything,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0004632310364794441,0.000386835684104029,0.0009107468123861566,0.0003170577045022194
178,4/17/2011,Season 1,Episode 1,Winter is Coming,daenerys targaryen,No.,House Targaryen, no,1,['no'],[],[],,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
198,4/17/2011,Season 1,Episode 1,Winter is Coming,daenerys targaryen,I don't want to be his queen. I want to go home.,House Targaryen, i do not want to be his queen i want to go home,13,"['i', 'do', 'not', 'want', 'to', 'be', 'his', 'queen', 'i', 'want', 'to', 'go', 'home']","['want', 'queen', 'want', 'go', 'home']","['want', 'queen', 'want', 'go', 'home']", want queen want go home,"{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.1531}",0.1531,,0.0011812391430225824,0.0034993751115872163,0.003387978142076503,0.0025364616360177552
200,4/17/2011,Season 1,Episode 1,Winter is Coming,daenerys targaryen,I don't know.,House Targaryen, i do not know,4,"['i', 'do', 'not', 'know']",['know'],['know'], know,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0023161551823972205,0.005534725941796108,0.004918032786885246,0.0019023462270133164
202,4/17/2011,Season 1,Episode 1,Winter is Coming,sansa stark,Do you think Joffrey will like me? What if he thinks I'm ugly?,House Stark, do you think joffrey will like me what if he thinks i am ugly,14,"['do', 'you', 'think', 'joffrey', 'will', 'like', 'me', 'what', 'if', 'he', 'thinks', 'i', 'am', 'ugly']","['think', 'joffrey', 'like', 'thinks', 'ugly']","['think', 'joffrey', 'like', 'think', 'ugly']", think joffrey like think ugly,"{'neg': 0.375, 'neu': 0.341, 'pos': 0.284, 'compound': -0.2023}",-0.2023,,0.001227562246670527,0.0015711480092840562,0.0015300546448087434,0.002029169308814204
203,4/17/2011,Season 1,Episode 1,Winter is Coming,catelyn stark,Then he is the stupidest prince that ever lived.,House Stark, then he is the stupidest prince that ever lived,9,"['then', 'he', 'is', 'the', 'stupidest', 'prince', 'that', 'ever', 'lived']","['stupidest', 'prince', 'ever', 'lived']","['stupidest', 'prince', 'ever', 'lived']", stupidest prince ever lived,"{'neg': 0.531, 'neu': 0.469, 'pos': 0.0, 'compound': -0.5267}",-0.5267,,0.00023161551823972206,0.0003570790930191037,0.0,0.0
204,4/17/2011,Season 1,Episode 1,Winter is Coming,sansa stark,He's so handsome.,House Stark, he is so handsome,4,"['he', 'is', 'so', 'handsome']",['handsome'],['handsome'], handsome,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4939}",0.4939,,0.0,0.0,0.0,0.0
205,4/17/2011,Season 1,Episode 1,Winter is Coming,sansa stark,When would we be married? Soon or do we have to wait?,House Stark, when would we be married soon or do we have to wait,12,"['when', 'would', 'we', 'be', 'married', 'soon', 'or', 'do', 'we', 'have', 'to', 'wait']","['would', 'married', 'soon', 'wait']","['would', 'married', 'soon', 'wait']", would married soon wait,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0012449334105385061,0.0016068559185859668,0.000819672131147541,0.0003170577045022194
